from_group,from_arti,整体包名,to_group,to_arti,被依赖的整体包名
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.apache.tomcat,catalina-ha,org.apache.tomcat.catalina-ha
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.apache.maven,maven-artifact-manager,org.apache.maven.maven-artifact-manager
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.apache.tomcat,el-api,org.apache.tomcat.el-api
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.apache.tomcat,jasper,org.apache.tomcat.jasper
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,ch.qos.logback,logback-classic,ch.qos.logback.logback-classic
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.apache.tomcat,tribes,org.apache.tomcat.tribes
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.codehaus.plexus,plexus-classworlds,org.codehaus.plexus.plexus-classworlds
org.apache.tomcat.maven,tomcat-maven-plugin,org.apache.tomcat.maven.tomcat-maven-plugin,org.apache.tomcat.maven,tomcat-maven-plugin-it,org.apache.tomcat.maven.tomcat-maven-plugin-it
org.eclipse.jetty,jetty-bom,org.eclipse.jetty.jetty-bom,org.eclipse.jetty.cdi,cdi-full-servlet,org.eclipse.jetty.cdi.cdi-full-servlet
commons-collections,commons-collections,commons-collections.commons-collections,,,
javassist,javassist,javassist.javassist,,,
org.eclipse.aether,aether,org.eclipse.aether.aether,org.eclipse.aether,aether-impl,org.eclipse.aether.aether-impl
org.eclipse.aether,aether,org.eclipse.aether.aether,org.eclipse.aether,aether-connector-file,org.eclipse.aether.aether-connector-file
org.eclipse.aether,aether,org.eclipse.aether.aether,org.eclipse.aether,aether-connector-wagon,org.eclipse.aether.aether-connector-wagon
org.eclipse.aether,aether,org.eclipse.aether.aether,org.eclipse.aether,aether-connector-asynchttpclient,org.eclipse.aether.aether-connector-asynchttpclient
org.eclipse.aether,aether,org.eclipse.aether.aether,org.apache.apache.resources,apache-source-release-assembly-descriptor,org.apache.apache.resources.apache-source-release-assembly-descriptor
com.googlecode.java-diff-utils,diffutils,com.googlecode.java-diff-utils.diffutils,junit,junit,junit.junit
org.tmatesoft.sqljet,sqljet,org.tmatesoft.sqljet.sqljet,org.antlr,antlr-runtime,org.antlr.antlr-runtime
net.sf.spring-json,spring-json,net.sf.spring-json.spring-json,commons-beanutils,commons-beanutils,commons-beanutils.commons-beanutils
